0	0
0.00100000000000000	0
0.00200000000000000	0
0.00300000000000000	0
0.00400000000000000	0
0.00500000000000000	-1.26415779042380e-10
0.00600000000000000	-1.42499201264448e-10
0.00700000000000000	-1.60588252298843e-10
0.00800000000000000	-1.80927797057190e-10
0.00900000000000000	-2.03791931819003e-10
0.0100000000000000	-2.29487391291496e-10
0.0110000000000000	-2.58357342729805e-10
0.0120000000000000	-2.90785609891507e-10
0.0130000000000000	-3.27201374186464e-10
0.0140000000000000	-3.68084405446219e-10
0.0150000000000000	-4.13970880324063e-10
0.0160000000000000	-4.65459852499502e-10
0.0170000000000000	-5.23220445656730e-10
0.0180000000000000	-5.87999847698027e-10
0.0190000000000000	-6.60632192908832e-10
0.0200000000000000	-7.42048427886220e-10
0.0210000000000000	-8.33287267059174e-10
0.0220000000000000	-9.35507354656736e-10
0.0230000000000000	-1.05000076211770e-09
0.0240000000000000	-1.17820796328950e-09
0.0250000000000000	-1.32173444445245e-09
0.0260000000000000	-1.48236912235587e-09
0.0270000000000000	-1.66210476120522e-09
0.0280000000000000	-1.86316059904625e-09
0.0290000000000000	-2.08800741542048e-09
0.0300000000000000	-2.33939529569669e-09
0.0310000000000000	-2.62038437331438e-09
0.0320000000000000	-2.93437885952210e-09
0.0330000000000000	-3.28516470129180e-09
0.0340000000000000	-3.67695124219494e-09
0.0350000000000000	-4.11441729841654e-09
0.0360000000000000	-4.60276210306102e-09
0.0370000000000000	-5.14776161679970e-09
0.0380000000000000	-5.75583075208187e-09
0.0390000000000000	-6.43409211196770e-09
0.0400000000000000	-7.19045190356714e-09
0.0410000000000000	-8.03368375054232e-09
0.0420000000000000	-8.97352119965065e-09
0.0430000000000000	-1.00207597934137e-08
0.0440000000000000	-1.11873696652800e-08
0.0450000000000000	-1.24866197057454e-08
0.0460000000000000	-1.39332144484898e-08
0.0470000000000000	-1.55434449354380e-08
0.0480000000000000	-1.73353549395585e-08
0.0490000000000000	-1.93289240550538e-08
0.0500000000000000	-2.15462693073326e-08
0.0510000000000000	-2.40118670907845e-08
0.0520000000000000	-2.67527974120527e-08
0.0530000000000000	-2.97990126013762e-08
0.0540000000000000	-3.31836328559853e-08
0.0550000000000000	-3.69432711988531e-08
0.0560000000000000	-4.11183906748640e-08
0.0570000000000000	-4.57536968662762e-08
0.0580000000000000	-5.08985690919947e-08
0.0590000000000000	-5.66075339625349e-08
0.0600000000000000	-6.29407852966768e-08
0.0610000000000000	-6.99647547689088e-08
0.0620000000000000	-7.77527380511951e-08
0.0630000000000000	-8.63855816409312e-08
0.0640000000000000	-9.59524360319330e-08
0.0650000000000000	-1.06551581389879e-07
0.0660000000000000	-1.18291332440986e-07
0.0670000000000000	-1.31291029876246e-07
0.0680000000000000	-1.45682126216966e-07
0.0690000000000000	-1.61609374784571e-07
0.0700000000000000	-1.79232131172856e-07
0.0710000000000000	-1.98725777438684e-07
0.0720000000000000	-2.20283280112356e-07
0.0730000000000000	-2.44116894086689e-07
0.0740000000000000	-2.70460025479973e-07
0.0750000000000000	-2.99569267688144e-07
0.0760000000000000	-3.31726626052407e-07
0.0770000000000000	-3.67241947876764e-07
0.0780000000000000	-4.06455575942882e-07
0.0790000000000000	-4.49741245195343e-07
0.0800000000000000	-4.97509243916656e-07
0.0810000000000000	-5.50209862487816e-07
0.0820000000000000	-6.08337154745683e-07
0.0830000000000000	-6.72433039013629e-07
0.0840000000000000	-7.43091768107238e-07
0.0850000000000000	-8.20964800014112e-07
0.0860000000000000	-9.06766103528162e-07
0.0870000000000000	-1.00127793589729e-06
0.0880000000000000	-1.10535713253300e-06
0.0890000000000000	-1.21994195204593e-06
0.0900000000000000	-1.34605952332854e-06
0.0910000000000000	-1.48483394512139e-06
0.0920000000000000	-1.63749509249103e-06
0.0930000000000000	-1.80538818893378e-06
0.0940000000000000	-1.98998420742064e-06
0.0950000000000000	-2.19289116863570e-06
0.0960000000000000	-2.41586640995564e-06
0.0970000000000000	-2.66082990439545e-06
0.0980000000000000	-2.92987871482976e-06
0.0990000000000000	-3.22530267531802e-06
0.100000000000000	-3.54960139834078e-06
0.101000000000000	-3.90550271422700e-06
0.102000000000000	-4.29598265704489e-06
0.103000000000000	-4.72428711977983e-06
0.104000000000000	-5.19395531076200e-06
0.105000000000000	-5.70884515307404e-06
0.106000000000000	-6.27316077910206e-06
0.107000000000000	-6.89148228353192e-06
0.108000000000000	-7.56879790998157e-06
0.109000000000000	-8.31053885914176e-06
0.110000000000000	-9.12261691982059e-06
0.111000000000000	-1.00114651387009e-05
0.112000000000000	-1.09840817599754e-05
0.113000000000000	-1.20480776823751e-05
0.114000000000000	-1.32117276985166e-05
0.115000000000000	-1.44840258000056e-05
0.116000000000000	-1.58747448514364e-05
0.117000000000000	-1.73945009573524e-05
0.118000000000000	-1.90548228684827e-05
0.119000000000000	-2.08682267971849e-05
0.120000000000000	-2.28482970370998e-05
0.121000000000000	-2.50097728086252e-05
0.122000000000000	-2.73686417800277e-05
0.123000000000000	-2.99422407439132e-05
0.124000000000000	-3.27493639604578e-05
0.125000000000000	-3.58103797123466e-05
0.126000000000000	-3.91473556518785e-05
0.127000000000000	-4.27841935582527e-05
0.128000000000000	-4.67467741627685e-05
0.129000000000000	-5.10631127416468e-05
0.130000000000000	-5.57635262205061e-05
0.131000000000000	-6.08808125813355e-05
0.132000000000000	-6.64504434121859e-05
0.133000000000000	-7.25107704918816e-05
0.134000000000000	-7.91032473569468e-05
0.135000000000000	-8.62726668557673e-05
0.136000000000000	-9.40674157558873e-05
